Date,OptionSymbol,Low,High,MaxReturn%,Volume
2025-12-26,LTIM25DEC6100PE,23.15,58.0,150.5,275700.0
2025-12-26,LTIM25DEC6150CE,22.3,63.8,186.1,62400.0
2025-12-26,LTIM25DEC6150PE,44.0,88.95,102.2,59850.0
2025-12-26,LTIM25DEC6200CE,11.5,40.9,255.7,209850.0
2025-12-26,LTIM25DEC6200PE,66.3,126.0,90.0,27450.0
2025-12-26,LUPIN25DEC2060CE,37.4,50.0,33.7,15725.0
2025-12-26,LUPIN25DEC2060PE,1.65,3.1,87.9,72675.0
2025-12-26,LUPIN25DEC2080CE,22.5,35.6,58.2,11050.0
2025-12-26,LUPIN25DEC2080PE,5.0,8.0,60.0,36125.0
2025-12-26,LUPIN25DEC2100CE,11.0,19.0,72.7,247775.0
2025-12-26,LUPIN25DEC2100PE,8.95,17.3,93.3,324700.0
2025-12-26,LUPIN25DEC2120CE,4.8,9.9,106.3,379525.0
2025-12-26,LUPIN25DEC2120PE,19.05,31.95,67.7,15725.0
2025-12-26,LUPIN25DEC2140CE,2.45,4.3,75.5,266900.0
2025-12-26,MANAPPURAM25DEC310CE,5.6,9.7,73.2,1452000.0
2025-12-26,MANAPPURAM25DEC310PE,1.35,2.4,77.8,4245000.0
2025-12-26,MANAPPURAM25DEC312.5CE,4.3,7.4,72.1,1044000.0
2025-12-26,MANAPPURAM25DEC312.5PE,2.1,3.4,61.9,1659000.0
2025-12-26,MANAPPURAM25DEC315CE,2.85,6.55,129.8,5655000.0
2025-12-26,MANAPPURAM25DEC315PE,3.2,4.75,48.4,2256000.0
2025-12-26,MANAPPURAM25DEC317.5CE,2.0,5.2,160.0,4140000.0
2025-12-26,MANAPPURAM25DEC320CE,1.3,4.4,238.5,14910000.0
2025-12-26,MANAPPURAM25DEC320PE,6.0,7.9,31.7,147000.0
2025-12-26,MANKIND25DEC2100PE,1.0,2.35,135.0,96075.0
2025-12-26,MANKIND25DEC2150CE,28.75,50.1,74.3,18000.0
2025-12-26,MANKIND25DEC2150PE,2.45,9.1,271.4,365175.0
2025-12-26,MANKIND25DEC2200CE,6.9,18.0,160.9,148275.0
2025-12-26,MANKIND25DEC2200PE,15.95,37.6,135.7,36000.0
2025-12-26,MANKIND25DEC2250CE,1.15,5.95,417.4,238500.0
2025-12-26,MANKIND25DEC2250PE,55.0,80.05,45.5,9675.0
2025-12-26,MANKIND25DEC2300CE,0.45,1.7,277.8,210150.0
2025-12-26,MARICO25DEC720PE,0.5,1.8,260.0,866400.0
2025-12-26,MARICO25DEC730CE,7.95,14.3,79.9,170400.0
2025-12-26,MARICO25DEC730PE,1.75,5.95,240.0,2448000.0
2025-12-26,MARICO25DEC740CE,2.5,7.5,200.0,1041600.0
2025-12-26,MARICO25DEC740PE,4.75,9.45,98.9,610800.0
2025-12-26,MARICO25DEC750CE,1.3,3.4,161.5,1297200.0
2025-12-26,MARICO25DEC750PE,10.65,15.0,40.8,31200.0
2025-12-26,MARICO25DEC760CE,0.4,1.2,200.0,351600.0
2025-12-26,MARUTI25DEC16500CE,89.0,206.0,131.5,254650.0
2025-12-26,MARUTI25DEC16500PE,25.25,56.0,121.8,699400.0
2025-12-26,MARUTI25DEC16600CE,48.8,135.2,177.0,402250.0
2025-12-26,MARUTI25DEC16600PE,55.7,110.65,98.7,497700.0
2025-12-26,MARUTI25DEC16700CE,27.5,85.75,211.8,484700.0
2025-12-26,MARUTI25DEC16700PE,105.0,189.55,80.5,130000.0
2025-12-26,MARUTI25DEC16800CE,17.0,54.55,220.9,392550.0
2025-12-26,MARUTI25DEC16800PE,175.55,277.45,58.0,26550.0
2025-12-26,MARUTI25DEC16400CE,161.2,281.95,74.9,42950.0
2025-12-26,MARUTI25DEC16400PE,10.75,25.05,133.0,296050.0
2025-12-26,MAXHEALTH25DEC1040PE,0.4,0.9,125.0,310275.0
2025-12-26,MAXHEALTH25DEC1060CE,14.4,23.0,59.7,46200.0
2025-12-26,MAXHEALTH25DEC1060PE,2.35,4.15,76.6,430500.0
2025-12-26,MAXHEALTH25DEC1080CE,4.45,9.1,104.5,410550.0
2025-12-26,MAXHEALTH25DEC1080PE,9.05,14.2,56.9,249375.0
2025-12-26,MAXHEALTH25DEC1100CE,1.35,3.7,174.1,693000.0
2025-12-26,MAXHEALTH25DEC1100PE,23.35,30.85,32.1,43575.0
2025-12-26,MAXHEALTH25DEC1120CE,0.45,1.05,133.3,147000.0
2025-12-26,MCX25DEC10700CE,182.95,413.3,125.9,138375.0
2025-12-26,MCX25DEC10700PE,12.65,60.05,374.7,702500.0
2025-12-26,MCX25DEC10800CE,114.75,315.45,174.9,378625.0
2025-12-26,MCX25DEC10800PE,20.25,104.95,418.3,1099500.0
2025-12-26,MCX25DEC10900CE,75.0,237.95,217.3,1316375.0
2025-12-26,MCX25DEC10900PE,35.0,160.15,357.6,998875.0
2025-12-26,MCX25DEC11000CE,45.65,163.0,257.1,4164375.0
2025-12-26,MCX25DEC11000PE,61.0,236.25,287.3,616375.0
2025-12-26,MCX25DEC11100CE,26.35,111.0,321.3,2181625.0
2025-12-26,MCX25DEC11100PE,109.0,259.9,138.4,109500.0
2025-12-26,MFSL25DEC1620PE,1.0,1.7,70.0,28800.0
2025-12-26,MFSL25DEC1640CE,28.9,40.0,38.4,16400.0
2025-12-26,MFSL25DEC1640PE,1.65,3.6,118.2,28800.0
2025-12-26,MFSL25DEC1660CE,13.45,23.15,72.1,17600.0
2025-12-26,MFSL25DEC1660PE,4.25,10.1,137.6,78000.0
2025-12-26,MFSL25DEC1680CE,6.25,11.7,87.2,108000.0
2025-12-26,MFSL25DEC1680PE,12.35,21.6,74.9,45600.0
2025-12-26,MFSL25DEC1700CE,2.7,5.8,114.8,163600.0
2025-12-26,MOTHERSON25DEC118CE,1.27,3.27,157.5,947100.0
2025-12-26,MOTHERSON25DEC118PE,0.27,0.98,263.0,4372650.0
2025-12-26,MOTHERSON25DEC119CE,0.81,2.39,195.1,3099600.0
2025-12-26,MOTHERSON25DEC119PE,0.46,1.5,226.1,4827750.0
2025-12-26,MOTHERSON25DEC120CE,0.5,1.77,254.0,16764900.0
2025-12-26,MOTHERSON25DEC120PE,0.77,2.2,185.7,6746550.0
2025-12-26,MOTHERSON25DEC121CE,0.32,1.26,293.7,16180650.0
2025-12-26,MOTHERSON25DEC121PE,1.26,3.0,138.1,4237350.0
2025-12-26,MOTHERSON25DEC122CE,0.2,0.86,330.0,11334450.0
2025-12-26,MOTHERSON25DEC122PE,1.88,3.66,94.7,897900.0
2025-12-26,MPHASIS25DEC2800PE,3.8,13.8,263.2,174900.0
2025-12-26,MPHASIS25DEC2850CE,34.15,65.0,90.3,40150.0
2025-12-26,MPHASIS25DEC2850PE,10.05,31.65,214.9,235675.0
2025-12-26,MPHASIS25DEC2900CE,14.7,34.0,131.3,315150.0
2025-12-26,MPHASIS25DEC2900PE,25.8,62.0,140.3,100375.0
2025-12-26,MPHASIS25DEC2950CE,5.55,14.1,154.1,187825.0
2025-12-26,MPHASIS25DEC2950PE,55.6,99.2,78.4,12375.0
2025-12-26,MUTHOOTFIN25DEC3700CE,100.1,142.8,42.7,50050.0
2025-12-26,MUTHOOTFIN25DEC3700PE,4.4,9.85,123.9,306900.0
2025-12-26,MUTHOOTFIN25DEC3750CE,59.7,98.4,64.8,91575.0
2025-12-26,MUTHOOTFIN25DEC3750PE,8.7,16.5,89.7,336050.0
2025-12-26,MUTHOOTFIN25DEC3800CE,28.55,61.65,115.9,477675.0
2025-12-26,MUTHOOTFIN25DEC3800PE,20.8,37.6,80.8,690800.0
2025-12-26,MUTHOOTFIN25DEC3850CE,13.9,33.85,143.5,1456400.0
2025-12-26,MUTHOOTFIN25DEC3850PE,42.6,70.5,65.5,172975.0
2025-12-26,MUTHOOTFIN25DEC3900CE,6.3,17.95,184.9,1330175.0
2025-12-26,MUTHOOTFIN25DEC3900PE,77.75,111.95,44.0,90475.0
2025-12-26,NATIONALUM25DEC297.5CE,3.55,12.55,253.5,2010000.0
2025-12-26,NATIONALUM25DEC300CE,2.6,10.75,313.5,16777500.0
2025-12-26,NATIONALUM25DEC300PE,1.5,5.9,293.3,14167500.0
2025-12-26,NATIONALUM25DEC302.5CE,1.7,8.75,414.7,10927500.0
2025-12-26,NATIONALUM25DEC302.5PE,2.05,4.85,136.6,2688750.0
2025-12-26,NATIONALUM25DEC305CE,1.15,7.05,513.0,23820000.0
2025-12-26,NATIONALUM25DEC305PE,2.75,9.2,234.5,3671250.0
2025-12-26,NATIONALUM25DEC307.5CE,0.85,5.6,558.8,19792500.0
2025-12-26,NATIONALUM25DEC307.5PE,3.75,10.85,189.3,3015000.0
2025-12-26,NAUKRI25DEC1320PE,1.0,1.75,75.0,35250.0
2025-12-26,NAUKRI25DEC1340CE,24.0,33.6,40.0,22125.0
2025-12-26,NAUKRI25DEC1340PE,2.15,5.35,148.8,129750.0
2025-12-26,NAUKRI25DEC1360CE,10.8,20.2,87.0,51750.0
2025-12-26,NAUKRI25DEC1360PE,5.9,11.65,97.5,94125.0
2025-12-26,NAUKRI25DEC1380CE,4.6,9.1,97.8,339000.0
2025-12-26,NAUKRI25DEC1380PE,17.4,23.5,35.1,31125.0
2025-12-26,NAUKRI25DEC1400CE,2.1,4.0,90.5,201750.0
2025-12-26,NBCC25DEC118CE,0.81,4.36,438.3,8554000.0
2025-12-26,NBCC25DEC118PE,0.36,2.01,458.3,5986500.0
2025-12-26,NBCC25DEC119CE,0.58,3.59,519.0,8476000.0
2025-12-26,NBCC25DEC119PE,0.63,2.09,231.7,4127500.0
2025-12-26,NBCC25DEC120CE,0.43,3.22,648.8,38441000.0
2025-12-26,NBCC25DEC120PE,0.98,3.7,277.6,9938500.0
2025-12-26,NBCC25DEC121CE,0.29,2.65,813.8,30465500.0
2025-12-26,NBCC25DEC121PE,1.38,3.83,177.5,1826500.0
2025-12-26,NBCC25DEC122CE,0.27,2.15,696.3,22360000.0
2025-12-26,NBCC25DEC122PE,1.9,4.0,110.5,325000.0
2025-12-26,NCC25DEC155PE,0.18,0.36,100.0,494100.0
2025-12-26,NCC25DEC157.5CE,3.07,5.38,75.2,54000.0
2025-12-26,NCC25DEC157.5PE,0.46,1.0,117.4,402300.0
2025-12-26,NCC25DEC160CE,1.65,3.4,106.1,486000.0
2025-12-26,NCC25DEC160PE,1.0,1.75,75.0,518400.0
2025-12-26,NCC25DEC162.5CE,0.78,1.94,148.7,764100.0
2025-12-26,NCC25DEC162.5PE,2.05,2.96,44.4,27000.0
2025-12-26,NCC25DEC165CE,0.36,0.96,166.7,1044900.0
2025-12-26,NESTLEIND25DEC1240CE,13.0,29.25,125.0,69000.0
2025-12-26,NESTLEIND25DEC1240PE,0.5,3.05,510.0,109500.0
2025-12-26,NESTLEIND25DEC1250CE,6.8,20.8,205.9,143000.0
2025-12-26,NESTLEIND25DEC1250PE,1.35,7.1,425.9,443500.0
2025-12-26,NESTLEIND25DEC1260CE,3.85,13.5,250.6,705500.0
2025-12-26,NESTLEIND25DEC1260PE,3.9,13.5,246.2,484000.0
2025-12-26,NESTLEIND25DEC1270CE,2.2,8.35,279.5,888000.0
2025-12-26,NESTLEIND25DEC1270PE,8.2,21.0,156.1,105000.0
2025-12-26,NESTLEIND25DEC1280CE,1.25,4.6,268.0,929500.0
2025-12-26,NESTLEIND25DEC1280PE,15.0,30.6,104.0,24500.0
2025-12-26,NHPC25DEC77CE,1.1,2.38,116.4,384000.0
2025-12-26,NHPC25DEC77PE,0.09,0.3,233.3,1126400.0
2025-12-26,NHPC25DEC78CE,0.46,1.52,230.4,2406400.0
2025-12-26,NHPC25DEC78PE,0.2,0.62,210.0,2144000.0
2025-12-26,NHPC25DEC79CE,0.25,0.85,240.0,8627200.0
2025-12-26,NHPC25DEC79PE,0.52,0.75,44.2,2803200.0
2025-12-26,NHPC25DEC80CE,0.11,0.42,281.8,10105600.0
2025-12-26,NHPC25DEC80PE,1.08,1.73,60.2,2368000.0
2025-12-26,NHPC25DEC81CE,0.06,0.19,216.7,1728000.0
2025-12-26,NMDC25DEC81CE,1.15,2.31,100.9,8349750.0
2025-12-26,NMDC25DEC81PE,0.11,0.56,409.1,9254250.0
2025-12-26,NMDC25DEC82CE,0.45,1.48,228.9,22936500.0
2025-12-26,NMDC25DEC82PE,0.29,1.11,282.8,15923250.0
2025-12-26,NMDC25DEC83CE,0.26,0.9,246.2,47533500.0
2025-12-26,NMDC25DEC83PE,0.69,1.54,123.2,6385500.0
2025-12-26,NMDC25DEC84CE,0.15,0.47,213.3,34668000.0
2025-12-26,NMDC25DEC84PE,1.27,2.13,67.7,1080000.0
2025-12-26,NMDC25DEC85CE,0.08,0.25,212.5,21957750.0
2025-12-26,NMDC25DEC85PE,2.07,3.17,53.1,2288250.0
2025-12-26,NTPC25DEC320CE,3.1,5.7,83.9,1615500.0
2025-12-26,NTPC25DEC320PE,0.25,0.6,140.0,2151000.0
2025-12-26,NTPC25DEC322.5CE,1.6,3.55,121.9,3085500.0
2025-12-26,NTPC25DEC322.5PE,0.6,1.35,125.0,2557500.0
2025-12-26,NTPC25DEC325CE,0.65,1.9,192.3,9766500.0
2025-12-26,NTPC25DEC325PE,1.35,2.95,118.5,2331000.0
2025-12-26,NTPC25DEC327.5CE,0.3,0.95,216.7,3232500.0
2025-12-26,NTPC25DEC327.5PE,3.0,5.0,66.7,430500.0
2025-12-26,NTPC25DEC330CE,0.2,0.6,200.0,4210500.0
2025-12-26,NTPC25DEC330PE,5.05,7.55,49.5,237000.0
2025-12-26,NUVAMA25DEC1460CE,35.45,72.2,103.7,30000.0
2025-12-26,NUVAMA25DEC1460PE,3.25,26.35,710.8,395250.0
2025-12-26,NUVAMA25DEC1480CE,21.0,67.2,220.0,67875.0
2025-12-26,NUVAMA25DEC1480PE,5.05,29.0,474.3,759750.0
2025-12-26,NUVAMA25DEC1500CE,11.1,39.6,256.8,958875.0
2025-12-26,NUVAMA25DEC1500PE,8.0,33.6,320.0,909000.0
2025-12-26,NUVAMA25DEC1520CE,5.45,26.45,385.3,1113750.0
2025-12-26,NUVAMA25DEC1520PE,14.5,41.4,185.5,375000.0
2025-12-26,NUVAMA25DEC1540CE,3.2,16.65,420.3,1054875.0
2025-12-26,NUVAMA25DEC1540PE,25.85,58.35,125.7,79500.0
2025-12-26,NYKAA25DEC255CE,4.05,6.95,71.6,606250.0
2025-12-26,NYKAA25DEC255PE,0.2,0.95,375.0,1721875.0
2025-12-26,NYKAA25DEC257.5CE,1.9,4.7,147.4,756250.0
2025-12-26,NYKAA25DEC257.5PE,0.6,1.65,175.0,1050000.0
2025-12-26,NYKAA25DEC260CE,1.55,3.2,106.5,4934375.0
2025-12-26,NYKAA25DEC260PE,1.35,2.6,92.6,2412500.0
2025-12-26,NYKAA25DEC262.5CE,0.95,2.05,115.8,3631250.0
2025-12-26,NYKAA25DEC262.5PE,2.75,4.3,56.4,353125.0
2025-12-26,NYKAA25DEC265CE,0.25,1.2,380.0,4040625.0
2025-12-26,OBEROIRLTY25DEC1640CE,43.85,57.65,31.5,5600.0
2025-12-26,OBEROIRLTY25DEC1640PE,2.0,6.0,200.0,35350.0
2025-12-26,OBEROIRLTY25DEC1660CE,24.75,39.05,57.8,29750.0
2025-12-26,OBEROIRLTY25DEC1660PE,4.0,9.05,126.3,91350.0
2025-12-26,OBEROIRLTY25DEC1680CE,8.8,25.2,186.4,214200.0
2025-12-26,OBEROIRLTY25DEC1680PE,8.65,17.5,102.3,103600.0
2025-12-26,OBEROIRLTY25DEC1700CE,3.25,14.0,330.8,618800.0
2025-12-26,OBEROIRLTY25DEC1700PE,18.0,31.0,72.2,28700.0
2025-12-26,OBEROIRLTY25DEC1720CE,2.0,6.8,240.0,219800.0
2025-12-26,OFSS25DEC7600PE,7.8,21.0,169.2,24225.0
2025-12-26,OFSS25DEC7700CE,81.1,125.0,54.1,25500.0
2025-12-26,OFSS25DEC7700PE,26.0,50.6,94.6,47325.0
2025-12-26,OFSS25DEC7800CE,34.25,63.1,84.2,60300.0
2025-12-26,OFSS25DEC7800PE,60.0,105.4,75.7,22500.0
2025-12-26,OFSS25DEC7900CE,18.5,33.2,79.5,43725.0
2025-12-26,OFSS25DEC8000CE,9.6,18.0,87.5,93450.0
2025-12-26,OIL25DEC395PE,0.2,0.9,350.0,210000.0
2025-12-26,OIL25DEC400CE,4.65,11.0,136.6,85400.0
2025-12-26,OIL25DEC400PE,0.4,2.25,462.5,841400.0
2025-12-26,OIL25DEC405CE,2.2,3.65,65.9,217000.0
2025-12-26,OIL25DEC405PE,0.9,4.6,411.1,431200.0
2025-12-26,OIL25DEC410CE,0.95,3.7,289.5,620200.0
2025-12-26,OIL25DEC410PE,1.85,8.35,351.4,225400.0
2025-12-26,OIL25DEC415CE,0.4,1.8,350.0,898800.0
2025-12-26,OIL25DEC415PE,6.0,11.7,95.0,26600.0
2025-12-26,ONGC25DEC231.5PE,0.26,0.88,238.5,657000.0
2025-12-26,ONGC25DEC232.5CE,1.68,3.16,88.1,299250.0
2025-12-26,ONGC25DEC232.5PE,0.39,1.07,174.4,958500.0
2025-12-26,ONGC25DEC234CE,1.0,2.1,110.0,1647000.0
2025-12-26,ONGC25DEC234PE,0.8,1.86,132.5,1044000.0
2025-12-26,ONGC25DEC235CE,0.55,1.65,200.0,7132500.0
2025-12-26,ONGC25DEC235PE,1.17,2.99,155.6,1332000.0
2025-12-26,ONGC25DEC236.5PE,2.04,3.56,74.5,328500.0
2025-12-26,ONGC25DEC237.5CE,0.27,0.61,125.9,2301750.0
2025-12-26,PAGEIND25DEC35500PE,27.75,70.5,154.1,8325.0
2025-12-26,PAGEIND25DEC36000PE,75.05,169.95,126.4,20445.0
2025-12-26,PAGEIND25DEC36500CE,203.1,442.75,118.0,7725.0
2025-12-26,PAGEIND25DEC36500PE,220.7,405.0,83.5,5355.0
2025-12-26,PAGEIND25DEC37000CE,87.25,188.0,115.5,17370.0
2025-12-26,PATANJALI25DEC540CE,7.0,10.6,51.4,246600.0
2025-12-26,PATANJALI25DEC540PE,0.7,1.7,142.9,146700.0
2025-12-26,PATANJALI25DEC545CE,3.85,6.65,72.7,81000.0
2025-12-26,PATANJALI25DEC545PE,1.6,3.75,134.4,208800.0
2025-12-26,PATANJALI25DEC550CE,2.5,4.2,68.0,411300.0
2025-12-26,PATANJALI25DEC550PE,3.75,7.15,90.7,36000.0
2025-12-26,PATANJALI25DEC555CE,1.3,2.55,96.2,134100.0
2025-12-26,PATANJALI25DEC555PE,7.3,10.85,48.6,5400.0
2025-12-26,PATANJALI25DEC560CE,0.8,1.75,118.7,130500.0
2025-12-26,PERSISTENT25DEC6100PE,4.75,10.05,111.6,112000.0
2025-12-26,PERSISTENT25DEC6200CE,126.1,207.0,64.2,8700.0
2025-12-26,PERSISTENT25DEC6200PE,8.0,16.85,110.6,168000.0
2025-12-26,PERSISTENT25DEC6300CE,60.1,127.0,111.3,89700.0
2025-12-26,PERSISTENT25DEC6300PE,24.0,50.0,108.3,257300.0
2025-12-26,PERSISTENT25DEC6400CE,27.4,64.4,135.0,302400.0
2025-12-26,PERSISTENT25DEC6400PE,60.55,117.0,93.2,98100.0
2025-12-26,PERSISTENT25DEC6500CE,12.05,27.45,127.8,252300.0
2025-12-26,PERSISTENT25DEC6500PE,123.0,202.5,64.6,35700.0
2025-12-26,PETRONET25DEC278CE,3.05,5.35,75.4,37800.0
2025-12-26,PETRONET25DEC280CE,1.5,3.8,153.3,666000.0
2025-12-26,PETRONET25DEC280PE,0.65,1.75,169.2,700200.0
2025-12-26,PETRONET25DEC282.5CE,0.8,2.1,162.5,1040400.0
2025-12-26,PETRONET25DEC282.5PE,1.45,3.15,117.2,378000.0
2025-12-26,PETRONET25DEC283CE,0.7,1.9,171.4,257400.0
2025-12-26,PETRONET25DEC283PE,1.7,3.4,100.0,129600.0
2025-12-26,PETRONET25DEC285.5CE,0.35,0.9,157.1,99000.0
2025-12-26,PETRONET25DEC285CE,0.4,1.0,150.0,1593000.0
2025-12-26,PETRONET25DEC285PE,2.9,4.55,56.9,86400.0
2025-12-26,PFC25DEC345CE,5.8,12.6,117.2,2827500.0
2025-12-26,PFC25DEC345PE,0.15,0.55,266.7,1560000.0
2025-12-26,PFC25DEC350CE,2.5,7.75,210.0,4641000.0
2025-12-26,PFC25DEC350PE,0.45,2.2,388.9,4867200.0
2025-12-26,PFC25DEC355CE,1.05,3.75,257.1,8595600.0
2025-12-26,PFC25DEC355PE,1.2,6.0,400.0,4690400.0
2025-12-26,PFC25DEC360CE,0.55,2.0,263.6,15418000.0
2025-12-26,PFC25DEC360PE,4.25,9.55,124.7,1651000.0
2025-12-26,PFC25DEC365CE,0.3,0.95,216.7,4793100.0
2025-12-26,PFC25DEC365PE,8.55,12.25,43.3,156000.0
2025-12-26,PGEL25DEC570CE,13.7,23.8,73.7,135100.0
2025-12-26,PGEL25DEC570PE,0.65,2.85,338.5,440300.0
2025-12-26,PGEL25DEC580CE,5.0,15.1,202.0,813400.0
2025-12-26,PGEL25DEC580PE,1.9,5.2,173.7,611100.0
2025-12-26,PGEL25DEC590CE,2.9,9.35,222.4,1828400.0
2025-12-26,PGEL25DEC590PE,5.75,10.0,73.9,329000.0
2025-12-26,PGEL25DEC600CE,1.75,5.55,217.1,2516500.0
2025-12-26,PGEL25DEC600PE,11.7,16.25,38.9,119000.0
2025-12-26,PGEL25DEC610CE,1.25,3.0,140.0,1232000.0
2025-12-26,PHOENIXLTD25DEC1820CE,29.1,48.0,64.9,5600.0
2025-12-26,PHOENIXLTD25DEC1820PE,1.2,4.0,233.3,40950.0
2025-12-26,PHOENIXLTD25DEC1840CE,11.25,31.15,176.9,19950.0
2025-12-26,PHOENIXLTD25DEC1840PE,2.85,10.45,266.7,39550.0
2025-12-26,PHOENIXLTD25DEC1860CE,3.9,17.1,338.5,179200.0
2025-12-26,PHOENIXLTD25DEC1860PE,8.15,24.2,196.9,52850.0
2025-12-26,PHOENIXLTD25DEC1880CE,1.6,9.35,484.4,190750.0
2025-12-26,PHOENIXLTD25DEC1900CE,0.6,4.05,575.0,94150.0
2025-12-26,PIDILITIND25DEC1440CE,14.5,24.5,69.0,18500.0
2025-12-26,PIDILITIND25DEC1440PE,1.55,4.05,161.3,58000.0
2025-12-26,PIDILITIND25DEC1460CE,4.3,11.0,155.8,166500.0
2025-12-26,PIDILITIND25DEC1460PE,6.4,12.6,96.9,85500.0
2025-12-26,PIDILITIND25DEC1480CE,1.2,3.55,195.8,318500.0
2025-12-26,PIDILITIND25DEC1480PE,19.55,26.9,37.6,6000.0
2025-12-26,PIDILITIND25DEC1500CE,0.6,1.25,108.3,121500.0
2025-12-26,PIIND25DEC3150PE,1.85,7.5,305.4,123550.0
2025-12-26,PIIND25DEC3200CE,34.4,68.15,98.1,11025.0
2025-12-26,PIIND25DEC3200PE,8.05,21.7,169.6,75775.0
2025-12-26,PIIND25DEC3250CE,12.8,37.85,195.7,116725.0
2025-12-26,PIIND25DEC3250PE,22.7,50.0,120.3,55650.0
2025-12-26,PIIND25DEC3300CE,4.75,20.4,329.5,256025.0
2025-12-26,PIIND25DEC3300PE,55.0,90.6,64.7,14350.0
2025-12-26,PIIND25DEC3350CE,2.8,9.75,248.2,167825.0
2025-12-26,PIIND25DEC3350PE,96.95,132.0,36.2,7875.0
2025-12-26,PNB25DEC118CE,1.91,3.12,63.4,1024000.0
2025-12-26,PNB25DEC118PE,0.15,0.34,126.7,4552000.0
2025-12-26,PNB25DEC119CE,1.15,2.27,97.4,4960000.0
2025-12-26,PNB25DEC119PE,0.29,0.58,100.0,6224000.0
2025-12-26,PNB25DEC120CE,0.63,1.51,139.7,9848000.0
2025-12-26,PNB25DEC120PE,0.5,1.04,108.0,10816000.0
2025-12-26,PNB25DEC121CE,0.36,1.05,191.7,16280000.0
2025-12-26,PNB25DEC121PE,0.9,1.78,97.8,5552000.0
2025-12-26,PNB25DEC122CE,0.22,0.63,186.4,9560000.0
2025-12-26,PNB25DEC122PE,1.55,2.63,69.7,3304000.0
2025-12-26,PNBHOUSING25DEC930PE,0.5,2.25,350.0,564850.0
2025-12-26,PNBHOUSING25DEC940CE,11.3,28.65,153.5,115700.0
2025-12-26,PNBHOUSING25DEC940PE,1.05,5.0,376.2,1558050.0
2025-12-26,PNBHOUSING25DEC950CE,6.3,20.25,221.4,491400.0
2025-12-26,PNBHOUSING25DEC950PE,2.25,10.05,346.7,889200.0
2025-12-26,PNBHOUSING25DEC960CE,3.5,13.9,297.1,1457950.0
2025-12-26,PNBHOUSING25DEC960PE,5.45,16.8,208.3,544700.0
2025-12-26,PNBHOUSING25DEC970CE,1.9,8.8,363.2,3059550.0
2025-12-26,PNBHOUSING25DEC970PE,10.55,25.35,140.3,220350.0
2025-12-26,POLICYBZR25DEC1880CE,37.0,51.5,39.2,5950.0
2025-12-26,POLICYBZR25DEC1880PE,1.6,3.85,140.6,131950.0
2025-12-26,POLICYBZR25DEC1900CE,16.35,39.5,141.6,76650.0
2025-12-26,POLICYBZR25DEC1900PE,4.05,10.1,149.4,330400.0
2025-12-26,POLICYBZR25DEC1920CE,7.75,25.0,222.6,365050.0
2025-12-26,POLICYBZR25DEC1920PE,10.0,21.0,110.0,399700.0
2025-12-26,POLICYBZR25DEC1940CE,3.4,13.95,310.3,306600.0
2025-12-26,POLICYBZR25DEC1940PE,20.5,34.0,65.9,16450.0
2025-12-26,POLICYBZR25DEC1960CE,1.5,6.3,320.0,356650.0
2025-12-26,POLICYBZR25DEC1960PE,31.75,47.45,49.4,5950.0
2025-12-26,POLYCAB25DEC7400CE,172.0,278.0,61.6,22125.0
2025-12-26,POLYCAB25DEC7400PE,7.1,19.6,176.1,167875.0
2025-12-26,POLYCAB25DEC7500CE,90.0,180.0,100.0,18750.0
2025-12-26,POLYCAB25DEC7500PE,15.4,39.1,153.9,366250.0
2025-12-26,POLYCAB25DEC7600CE,32.0,110.0,243.8,169500.0
2025-12-26,POLYCAB25DEC7700CE,12.65,55.0,334.8,355625.0
2025-12-26,POLYCAB25DEC7700PE,80.0,159.6,99.5,34625.0
2025-12-26,POLYCAB25DEC7800CE,5.2,24.25,366.3,277375.0
2025-12-26,POWERGRID25DEC262.5CE,5.25,6.9,31.4,49400.0
2025-12-26,POWERGRID25DEC262.5PE,0.2,0.35,75.0,106400.0
2025-12-26,POWERGRID25DEC265CE,3.3,4.7,42.4,224200.0
2025-12-26,POWERGRID25DEC265PE,0.4,0.85,112.5,1081100.0
2025-12-26,POWERGRID25DEC267.5CE,1.6,2.75,71.9,811300.0
2025-12-26,POWERGRID25DEC267.5PE,0.95,1.8,89.5,623200.0
2025-12-26,POWERGRID25DEC270CE,0.7,1.45,107.1,2804400.0
2025-12-26,POWERGRID25DEC270PE,2.0,3.25,62.5,304000.0
2025-12-26,POWERGRID25DEC272.5CE,0.3,0.65,116.7,457900.0
2025-12-26,POWERGRID25DEC272.5PE,3.9,5.35,37.2,36100.0
2025-12-26,POWERINDIA25DEC18000PE,40.95,104.25,154.6,58350.0
2025-12-26,POWERINDIA25DEC18250PE,85.75,196.15,128.7,16000.0
2025-12-26,POWERINDIA25DEC18500CE,126.7,288.9,128.0,61250.0
2025-12-26,POWERINDIA25DEC18500PE,176.95,330.0,86.5,20300.0
2025-12-26,POWERINDIA25DEC18750CE,79.1,168.35,112.8,28700.0
2025-12-26,POWERINDIA25DEC19000CE,45.4,96.75,113.1,59100.0
2025-12-26,PPLPHARMA25DEC170CE,4.48,6.79,51.6,150000.0
2025-12-26,PPLPHARMA25DEC170PE,0.12,0.33,175.0,1647500.0
2025-12-26,PPLPHARMA25DEC172.5CE,2.39,4.4,84.1,107500.0
2025-12-26,PPLPHARMA25DEC172.5PE,0.1,0.69,590.0,2535000.0
